Product;Date;UNIT;Year;Month;Market_Name;Price
Maize;2011/06/30;100kg;2011;6;TEMA;60
Maize;2011/06/30;100kg;2011;6;SEKONDI/TAKORADI;92.5
Maize;2011/06/30;100kg;2011;6;KOFORIDUA;82
Maize;2011/06/30;100kg;2011;6;CAPE COAST;91.5
Maize;2011/06/30;100kg;2011;6;MANKESSIM;95.75
Maize;2011/06/30;100kg;2011;6;KUMASI;81
Maize;2011/06/30;100kg;2011;6;EJURA;61.75
Maize;2011/06/30;100kg;2011;6;OBUASI;100
Maize;2011/06/30;100kg;2011;6;SUNYANI;65
Maize;2011/06/30;100kg;2011;6;TECHIMAN;56.25
Maize;2011/06/30;100kg;2011;6;HO;73
Maize;2011/06/30;100kg;2011;6;TAMALE;55
Maize;2011/06/30;100kg;2011;6;BOLGATANGA;57.5
Maize;2011/06/30;100kg;2011;6;WA;53
Rice-local;2011/06/30;50kg;2011;6;ACCRA;80
Rice-local;2011/06/30;50kg;2011;6;TEMA;80
Rice-local;2011/06/30;50kg;2011;6;SEKONDI/TAKORADI;55
Rice-local;2011/06/30;50kg;2011;6;KOFORIDUA;65
Rice-local;2011/06/30;50kg;2011;6;CAPE COAST;63.75
Rice-local;2011/06/30;50kg;2011;6;MANKESSIM;70
Rice-local;2011/06/30;50kg;2011;6;KUMASI;56.5
Rice-local;2011/06/30;50kg;2011;6;EJURA;55
Rice-local;2011/06/30;50kg;2011;6;OBUASI;48
Rice-local;2011/06/30;50kg;2011;6;SUNYANI;50
Rice-local;2011/06/30;50kg;2011;6;TECHIMAN;49.5
Rice-local;2011/06/30;50kg;2011;6;HO;70
Rice-local;2011/06/30;50kg;2011;6;TAMALE;39
Rice-local;2011/06/30;50kg;2011;6;BOLGATANGA;68.75
Rice-local;2011/06/30;50kg;2011;6;WA;47.75
Millet;2011/06/30;93kg;2011;6;ACCRA;85.5
Millet;2011/06/30;93kg;2011;6;TEMA;100
Millet;2011/06/30;93kg;2011;6;SEKONDI/TAKORADI;95
Millet;2011/06/30;93kg;2011;6;KOFORIDUA;90
Millet;2011/06/30;93kg;2011;6;CAPE COAST;100
Millet;2011/06/30;93kg;2011;6;MANKESSIM;100
Millet;2011/06/30;93kg;2011;6;KUMASI;75
Millet;2011/06/30;93kg;2011;6;EJURA;73.75
Millet;2011/06/30;93kg;2011;6;OBUASI;82.25
Millet;2011/06/30;93kg;2011;6;SUNYANI;85
Millet;2011/06/30;93kg;2011;6;TECHIMAN;72.75
Millet;2011/06/30;93kg;2011;6;HO;88
Millet;2011/06/30;93kg;2011;6;TAMALE;71.5
Millet;2011/06/30;93kg;2011;6;BOLGATANGA;71.25
Millet;2011/06/30;93kg;2011;6;WA;68
Sorghum;2011/06/30;109kg;2011;6;ACCRA;83.75
Sorghum;2011/06/30;109kg;2011;6;TEMA;100
Sorghum;2011/06/30;109kg;2011;6;SEKONDI/TAKORADI;82.5
Sorghum;2011/06/30;109kg;2011;6;KOFORIDUA;90
Sorghum;2011/06/30;109kg;2011;6;CAPE COAST;110
Sorghum;2011/06/30;109kg;2011;6;MANKESSIM;135
Sorghum;2011/06/30;109kg;2011;6;KUMASI;70.5
Sorghum;2011/06/30;109kg;2011;6;EJURA;62.75
Sorghum;2011/06/30;109kg;2011;6;OBUASI;100
Sorghum;2011/06/30;109kg;2011;6;SUNYANI;83.75
Sorghum;2011/06/30;109kg;2011;6;TECHIMAN;65
Sorghum;2011/06/30;109kg;2011;6;HO;83.75
Sorghum;2011/06/30;109kg;2011;6;TAMALE;60
Sorghum;2011/06/30;109kg;2011;6;BOLGATANGA;54
Sorghum;2011/06/30;109kg;2011;6;WA;61.25
Cowpea;2011/06/30;109kg;2011;6;ACCRA;161.5
Cowpea;2011/06/30;109kg;2011;6;TEMA;146
Cowpea;2011/06/30;109kg;2011;6;SEKONDI/TAKORADI;142.5
Cowpea;2011/06/30;109kg;2011;6;KOFORIDUA;160
Cowpea;2011/06/30;109kg;2011;6;CAPE COAST;142.5
Cowpea;2011/06/30;109kg;2011;6;MANKESSIM;175
Cowpea;2011/06/30;109kg;2011;6;KUMASI;100
Cowpea;2011/06/30;109kg;2011;6;EJURA;136.25
Cowpea;2011/06/30;109kg;2011;6;OBUASI;185.25
Cowpea;2011/06/30;109kg;2011;6;SUNYANI;140
Cowpea;2011/06/30;109kg;2011;6;TECHIMAN;105
Cowpea;2011/06/30;109kg;2011;6;HO;190.5
Cowpea;2011/06/30;109kg;2011;6;TAMALE;136.5
Cowpea;2011/06/30;109kg;2011;6;BOLGATANGA;NA
Cowpea;2011/06/30;109kg;2011;6;WA;123.75
Maize;2011/07/30;100kg;2011;7;ACCRA;82
Maize;2011/07/30;100kg;2011;7;TEMA;60
Maize;2011/07/30;100kg;2011;7;SEKONDI/TAKORADI;97.5
Maize;2011/07/30;100kg;2011;7;KOFORIDUA;88
Maize;2011/07/30;100kg;2011;7;CAPE COAST;93.5
Maize;2011/07/30;100kg;2011;7;MANKESSIM;95.25
Maize;2011/07/30;100kg;2011;7;KUMASI;83
Maize;2011/07/30;100kg;2011;7;EJURA;65
Maize;2011/07/30;100kg;2011;7;OBUASI;98
Maize;2011/07/30;100kg;2011;7;SUNYANI;75
Maize;2011/07/30;100kg;2011;7;TECHIMAN;61.5
Maize;2011/07/30;100kg;2011;7;HO;70.25
Maize;2011/07/30;100kg;2011;7;TAMALE;55.75
Maize;2011/07/30;100kg;2011;7;BOLGATANGA;54.25
Maize;2011/07/30;100kg;2011;7;WA;54.5
Rice-local;2011/07/30;50kg;2011;7;ACCRA;94
Rice-local;2011/07/30;50kg;2011;7;TEMA;80
Rice-local;2011/07/30;50kg;2011;7;SEKONDI/TAKORADI;55
Rice-local;2011/07/30;50kg;2011;7;KOFORIDUA;65
Rice-local;2011/07/30;50kg;2011;7;CAPE COAST;76.75
Rice-local;2011/07/30;50kg;2011;7;MANKESSIM;78.5
Rice-local;2011/07/30;50kg;2011;7;KUMASI;55
Rice-local;2011/07/30;50kg;2011;7;EJURA;55
Rice-local;2011/07/30;50kg;2011;7;OBUASI;48
Rice-local;2011/07/30;50kg;2011;7;SUNYANI;59.5
Rice-local;2011/07/30;50kg;2011;7;TECHIMAN;57.5
Rice-local;2011/07/30;50kg;2011;7;HO;72
Rice-local;2011/07/30;50kg;2011;7;TAMALE;57.5
Rice-local;2011/07/30;50kg;2011;7;BOLGATANGA;59.25
Rice-local;2011/07/30;50kg;2011;7;WA;66
Millet;2011/07/30;93kg;2011;7;ACCRA;87.5
Millet;2011/07/30;93kg;2011;7;TEMA;122.5
Millet;2011/07/30;93kg;2011;7;SEKONDI/TAKORADI;92.5
Millet;2011/07/30;93kg;2011;7;KOFORIDUA;90
Millet;2011/07/30;93kg;2011;7;CAPE COAST;100
Millet;2011/07/30;93kg;2011;7;MANKESSIM;97
Millet;2011/07/30;93kg;2011;7;KUMASI;73.75
Millet;2011/07/30;93kg;2011;7;EJURA;67.5
Millet;2011/07/30;93kg;2011;7;OBUASI;94
Millet;2011/07/30;93kg;2011;7;SUNYANI;87.25
Millet;2011/07/30;93kg;2011;7;TECHIMAN;77.5
Millet;2011/07/30;93kg;2011;7;HO;86.75
Millet;2011/07/30;93kg;2011;7;TAMALE;76.75
Millet;2011/07/30;93kg;2011;7;BOLGATANGA;71.75
Millet;2011/07/30;93kg;2011;7;WA;71.25
Sorghum;2011/07/30;109kg;2011;7;ACCRA;85.5
Sorghum;2011/07/30;109kg;2011;7;TEMA;122.5
Sorghum;2011/07/30;109kg;2011;7;SEKONDI/TAKORADI;87.5
Sorghum;2011/07/30;109kg;2011;7;KOFORIDUA;90
Sorghum;2011/07/30;109kg;2011;7;CAPE COAST;110
Sorghum;2011/07/30;109kg;2011;7;MANKESSIM;132.5
Sorghum;2011/07/30;109kg;2011;7;KUMASI;70
Sorghum;2011/07/30;109kg;2011;7;EJURA;63.75
Sorghum;2011/07/30;109kg;2011;7;OBUASI;100
Sorghum;2011/07/30;109kg;2011;7;SUNYANI;88.75
Sorghum;2011/07/30;109kg;2011;7;TECHIMAN;75
Sorghum;2011/07/30;109kg;2011;7;HO;90.75
Sorghum;2011/07/30;109kg;2011;7;TAMALE;74.25
Sorghum;2011/07/30;109kg;2011;7;BOLGATANGA;57.5
Sorghum;2011/07/30;109kg;2011;7;WA;58.25
Cowpea;2011/07/30;109kg;2011;7;ACCRA;161.5
Cowpea;2011/07/30;109kg;2011;7;TEMA;159.5
Cowpea;2011/07/30;109kg;2011;7;SEKONDI/TAKORADI;157.5
Cowpea;2011/07/30;109kg;2011;7;KOFORIDUA;157.5
Cowpea;2011/07/30;109kg;2011;7;CAPE COAST;142.5
Cowpea;2011/07/30;109kg;2011;7;MANKESSIM;156.25
Cowpea;2011/07/30;109kg;2011;7;KUMASI;105
Cowpea;2011/07/30;109kg;2011;7;EJURA;130
Cowpea;2011/07/30;109kg;2011;7;OBUASI;172
Cowpea;2011/07/30;109kg;2011;7;SUNYANI;146.25
Cowpea;2011/07/30;109kg;2011;7;TECHIMAN;117.5
Cowpea;2011/07/30;109kg;2011;7;HO;175.75
Cowpea;2011/07/30;109kg;2011;7;TAMALE;143.5
Cowpea;2011/07/30;109kg;2011;7;BOLGATANGA;NA
Cowpea;2011/07/30;109kg;2011;7;WA;117
Maize;2011/08/30;100kg;2011;8;ACCRA;89
Maize;2011/08/30;100kg;2011;8;TEMA;60
Maize;2011/08/30;100kg;2011;8;SEKONDI/TAKORADI;97.5
Maize;2011/08/30;100kg;2011;8;KOFORIDUA;87
Maize;2011/08/30;100kg;2011;8;CAPE COAST;90
Maize;2011/08/30;100kg;2011;8;MANKESSIM;96.25
Maize;2011/08/30;100kg;2011;8;KUMASI;83
Maize;2011/08/30;100kg;2011;8;EJURA;56.5
Maize;2011/08/30;100kg;2011;8;OBUASI;100
Maize;2011/08/30;100kg;2011;8;SUNYANI;64
Maize;2011/08/30;100kg;2011;8;TECHIMAN;67
Maize;2011/08/30;100kg;2011;8;HO;76
Maize;2011/08/30;100kg;2011;8;TAMALE;66.25
Maize;2011/08/30;100kg;2011;8;BOLGATANGA;60
Maize;2011/08/30;100kg;2011;8;WA;58.25
Rice-local;2011/08/30;50kg;2011;8;ACCRA;94.375
Rice-local;2011/08/30;50kg;2011;8;TEMA;110
Rice-local;2011/08/30;50kg;2011;8;SEKONDI/TAKORADI;57.5
Rice-local;2011/08/30;50kg;2011;8;KOFORIDUA;72.375
Rice-local;2011/08/30;50kg;2011;8;CAPE COAST;81.25
Rice-local;2011/08/30;50kg;2011;8;MANKESSIM;83.75
Rice-local;2011/08/30;50kg;2011;8;KUMASI;61
Rice-local;2011/08/30;50kg;2011;8;EJURA;60.5
Rice-local;2011/08/30;50kg;2011;8;OBUASI;47.5
Rice-local;2011/08/30;50kg;2011;8;SUNYANI;64.5
Rice-local;2011/08/30;50kg;2011;8;TECHIMAN;56.375
Rice-local;2011/08/30;50kg;2011;8;HO;75.25
Rice-local;2011/08/30;50kg;2011;8;TAMALE;61.5
Rice-local;2011/08/30;50kg;2011;8;BOLGATANGA;67
Rice-local;2011/08/30;50kg;2011;8;WA;70.5
Millet;2011/08/30;93kg;2011;8;ACCRA;88.5
Millet;2011/08/30;93kg;2011;8;TEMA;130
Millet;2011/08/30;93kg;2011;8;SEKONDI/TAKORADI;92.5
Millet;2011/08/30;93kg;2011;8;KOFORIDUA;90
Millet;2011/08/30;93kg;2011;8;CAPE COAST;100
Millet;2011/08/30;93kg;2011;8;MANKESSIM;92
Millet;2011/08/30;93kg;2011;8;KUMASI;75.25
Millet;2011/08/30;93kg;2011;8;EJURA;65
Millet;2011/08/30;93kg;2011;8;OBUASI;90
Millet;2011/08/30;93kg;2011;8;SUNYANI;85
Millet;2011/08/30;93kg;2011;8;TECHIMAN;72.5
Millet;2011/08/30;93kg;2011;8;HO;88
Millet;2011/08/30;93kg;2011;8;TAMALE;76.25
Millet;2011/08/30;93kg;2011;8;BOLGATANGA;70
Millet;2011/08/30;93kg;2011;8;WA;73.75
Sorghum;2011/08/30;109kg;2011;8;ACCRA;87.25
Sorghum;2011/08/30;109kg;2011;8;TEMA;130
Sorghum;2011/08/30;109kg;2011;8;SEKONDI/TAKORADI;85
Sorghum;2011/08/30;109kg;2011;8;KOFORIDUA;90
Sorghum;2011/08/30;109kg;2011;8;CAPE COAST;110
Sorghum;2011/08/30;109kg;2011;8;MANKESSIM;130
Sorghum;2011/08/30;109kg;2011;8;KUMASI;71
Sorghum;2011/08/30;109kg;2011;8;EJURA;65
Sorghum;2011/08/30;109kg;2011;8;OBUASI;95
Sorghum;2011/08/30;109kg;2011;8;SUNYANI;85
Sorghum;2011/08/30;109kg;2011;8;TECHIMAN;73.75
Sorghum;2011/08/30;109kg;2011;8;HO;100
Sorghum;2011/08/30;109kg;2011;8;TAMALE;75
Sorghum;2011/08/30;109kg;2011;8;BOLGATANGA;70
Sorghum;2011/08/30;109kg;2011;8;WA;60.5
Cowpea;2011/08/30;109kg;2011;8;ACCRA;163.25
Cowpea;2011/08/30;109kg;2011;8;TEMA;150
Cowpea;2011/08/30;109kg;2011;8;SEKONDI/TAKORADI;180
Cowpea;2011/08/30;109kg;2011;8;KOFORIDUA;160
Cowpea;2011/08/30;109kg;2011;8;CAPE COAST;150
Cowpea;2011/08/30;109kg;2011;8;MANKESSIM;145
Cowpea;2011/08/30;109kg;2011;8;KUMASI;103.75
Cowpea;2011/08/30;109kg;2011;8;EJURA;140
Cowpea;2011/08/30;109kg;2011;8;OBUASI;200
Cowpea;2011/08/30;109kg;2011;8;SUNYANI;132.5
Cowpea;2011/08/30;109kg;2011;8;TECHIMAN;110
Cowpea;2011/08/30;109kg;2011;8;HO;190.5
Cowpea;2011/08/30;109kg;2011;8;TAMALE;141.25
Cowpea;2011/08/30;109kg;2011;8;BOLGATANGA;NA
Cowpea;2011/08/30;109kg;2011;8;WA;118
Maize;2011/09/30;100kg;2011;9;ACCRA;69.75
Maize;2011/09/30;100kg;2011;9;TEMA;60
Maize;2011/09/30;100kg;2011;9;SEKONDI/TAKORADI;90
Maize;2011/09/30;100kg;2011;9;KOFORIDUA;68.5
Maize;2011/09/30;100kg;2011;9;CAPE COAST;66.25
Maize;2011/09/30;100kg;2011;9;MANKESSIM;73
Maize;2011/09/30;100kg;2011;9;KUMASI;85.75
Maize;2011/09/30;100kg;2011;9;EJURA;46
Maize;2011/09/30;100kg;2011;9;OBUASI;92.5
Maize;2011/09/30;100kg;2011;9;SUNYANI;49
Maize;2011/09/30;100kg;2011;9;TECHIMAN;62.5
Maize;2011/09/30;100kg;2011;9;HO;64.5
Maize;2011/09/30;100kg;2011;9;TAMALE;48.25
Maize;2011/09/30;100kg;2011;9;BOLGATANGA;57.5
Maize;2011/09/30;100kg;2011;9;WA;64
Rice-local;2011/09/30;50kg;2011;9;ACCRA;93.75
Rice-local;2011/09/30;50kg;2011;9;TEMA;90
Rice-local;2011/09/30;50kg;2011;9;SEKONDI/TAKORADI;65
Rice-local;2011/09/30;50kg;2011;9;KOFORIDUA;68
Rice-local;2011/09/30;50kg;2011;9;CAPE COAST;78.25
Rice-local;2011/09/30;50kg;2011;9;MANKESSIM;82.25
Rice-local;2011/09/30;50kg;2011;9;KUMASI;61.375
Rice-local;2011/09/30;50kg;2011;9;EJURA;57.875
Rice-local;2011/09/30;50kg;2011;9;OBUASI;47.5
Rice-local;2011/09/30;50kg;2011;9;SUNYANI;65
Rice-local;2011/09/30;50kg;2011;9;TECHIMAN;57
Rice-local;2011/09/30;50kg;2011;9;HO;79.25
Rice-local;2011/09/30;50kg;2011;9;TAMALE;47.75
Rice-local;2011/09/30;50kg;2011;9;BOLGATANGA;65
Rice-local;2011/09/30;50kg;2011;9;WA;63
Millet;2011/09/30;93kg;2011;9;ACCRA;85.75
Millet;2011/09/30;93kg;2011;9;TEMA;130
Millet;2011/09/30;93kg;2011;9;SEKONDI/TAKORADI;90
Millet;2011/09/30;93kg;2011;9;KOFORIDUA;90
Millet;2011/09/30;93kg;2011;9;CAPE COAST;100
Millet;2011/09/30;93kg;2011;9;MANKESSIM;90
Millet;2011/09/30;93kg;2011;9;KUMASI;75.25
Millet;2011/09/30;93kg;2011;9;EJURA;70
Millet;2011/09/30;93kg;2011;9;OBUASI;90
Millet;2011/09/30;93kg;2011;9;SUNYANI;81
Millet;2011/09/30;93kg;2011;9;TECHIMAN;76.5
Millet;2011/09/30;93kg;2011;9;HO;88
Millet;2011/09/30;93kg;2011;9;TAMALE;72
Millet;2011/09/30;93kg;2011;9;BOLGATANGA;70
Millet;2011/09/30;93kg;2011;9;WA;73.5
Sorghum;2011/09/30;109kg;2011;9;ACCRA;88.5
Sorghum;2011/09/30;109kg;2011;9;TEMA;130
Sorghum;2011/09/30;109kg;2011;9;SEKONDI/TAKORADI;85
Sorghum;2011/09/30;109kg;2011;9;KOFORIDUA;90
Sorghum;2011/09/30;109kg;2011;9;CAPE COAST;110
Sorghum;2011/09/30;109kg;2011;9;MANKESSIM;132.5
Sorghum;2011/09/30;109kg;2011;9;KUMASI;73
Sorghum;2011/09/30;109kg;2011;9;EJURA;70
Sorghum;2011/09/30;109kg;2011;9;OBUASI;95
Sorghum;2011/09/30;109kg;2011;9;SUNYANI;85
Sorghum;2011/09/30;109kg;2011;9;TECHIMAN;80
Sorghum;2011/09/30;109kg;2011;9;HO;98
Sorghum;2011/09/30;109kg;2011;9;TAMALE;74
Sorghum;2011/09/30;109kg;2011;9;BOLGATANGA;70
Sorghum;2011/09/30;109kg;2011;9;WA;77.5
Cowpea;2011/09/30;109kg;2011;9;ACCRA;163.5
Cowpea;2011/09/30;109kg;2011;9;TEMA;150
Cowpea;2011/09/30;109kg;2011;9;SEKONDI/TAKORADI;160
Cowpea;2011/09/30;109kg;2011;9;KOFORIDUA;160
Cowpea;2011/09/30;109kg;2011;9;CAPE COAST;147.5
Cowpea;2011/09/30;109kg;2011;9;MANKESSIM;141.25
Cowpea;2011/09/30;109kg;2011;9;KUMASI;101.25
Cowpea;2011/09/30;109kg;2011;9;EJURA;152.5
Cowpea;2011/09/30;109kg;2011;9;OBUASI;195
Cowpea;2011/09/30;109kg;2011;9;SUNYANI;130
Cowpea;2011/09/30;109kg;2011;9;TECHIMAN;97.5
Cowpea;2011/09/30;109kg;2011;9;HO;196
Cowpea;2011/09/30;109kg;2011;9;TAMALE;145
Cowpea;2011/09/30;109kg;2011;9;BOLGATANGA;NA
Cowpea;2011/09/30;109kg;2011;9;WA;116.75
Maize;2011/10/30;100kg;2011;10;ACCRA;64.5
Maize;2011/10/30;100kg;2011;10;TEMA;60
Maize;2011/10/30;100kg;2011;10;SEKONDI/TAKORADI;86.25
Maize;2011/10/30;100kg;2011;10;KOFORIDUA;66.75
Maize;2011/10/30;100kg;2011;10;CAPE COAST;65
Maize;2011/10/30;100kg;2011;10;MANKESSIM;60.75
Maize;2011/10/30;100kg;2011;10;KUMASI;77
Maize;2011/10/30;100kg;2011;10;EJURA;54.5
Maize;2011/10/30;100kg;2011;10;OBUASI;85
Maize;2011/10/30;100kg;2011;10;SUNYANI;48
Maize;2011/10/30;100kg;2011;10;TECHIMAN;59
Maize;2011/10/30;100kg;2011;10;HO;54
Maize;2011/10/30;100kg;2011;10;TAMALE;47
Maize;2011/10/30;100kg;2011;10;BOLGATANGA;53.75
Maize;2011/10/30;100kg;2011;10;WA;60.5
Rice-local;2011/10/30;50kg;2011;10;ACCRA;91.5
Rice-local;2011/10/30;50kg;2011;10;TEMA;96.25
Rice-local;2011/10/30;50kg;2011;10;SEKONDI/TAKORADI;61.875
Rice-local;2011/10/30;50kg;2011;10;KOFORIDUA;70.75
Rice-local;2011/10/30;50kg;2011;10;CAPE COAST;85
Rice-local;2011/10/30;50kg;2011;10;MANKESSIM;78.375
Rice-local;2011/10/30;50kg;2011;10;KUMASI;57.75
Rice-local;2011/10/30;50kg;2011;10;EJURA;64
Rice-local;2011/10/30;50kg;2011;10;OBUASI;64.875
Rice-local;2011/10/30;50kg;2011;10;SUNYANI;63.875
Rice-local;2011/10/30;50kg;2011;10;TECHIMAN;57.875
Rice-local;2011/10/30;50kg;2011;10;HO;77.125
Rice-local;2011/10/30;50kg;2011;10;TAMALE;49.125
Rice-local;2011/10/30;50kg;2011;10;BOLGATANGA;70.125
Rice-local;2011/10/30;50kg;2011;10;WA;71.75
Millet;2011/10/30;93kg;2011;10;ACCRA;87.75
Millet;2011/10/30;93kg;2011;10;TEMA;120
Millet;2011/10/30;93kg;2011;10;SEKONDI/TAKORADI;97.5
Millet;2011/10/30;93kg;2011;10;KOFORIDUA;90
Millet;2011/10/30;93kg;2011;10;CAPE COAST;100
Millet;2011/10/30;93kg;2011;10;MANKESSIM;91
Millet;2011/10/30;93kg;2011;10;KUMASI;73
Millet;2011/10/30;93kg;2011;10;EJURA;67.5
Millet;2011/10/30;93kg;2011;10;OBUASI;92.5
Millet;2011/10/30;93kg;2011;10;SUNYANI;86.25
Millet;2011/10/30;93kg;2011;10;TECHIMAN;69.25
Millet;2011/10/30;93kg;2011;10;HO;89
Millet;2011/10/30;93kg;2011;10;TAMALE;74
Millet;2011/10/30;93kg;2011;10;BOLGATANGA;70
Millet;2011/10/30;93kg;2011;10;WA;77.25
Sorghum;2011/10/30;109kg;2011;10;ACCRA;86
Sorghum;2011/10/30;109kg;2011;10;TEMA;122.5
Sorghum;2011/10/30;109kg;2011;10;SEKONDI/TAKORADI;91.25
Sorghum;2011/10/30;109kg;2011;10;KOFORIDUA;90
Sorghum;2011/10/30;109kg;2011;10;CAPE COAST;110
Sorghum;2011/10/30;109kg;2011;10;MANKESSIM;130
Sorghum;2011/10/30;109kg;2011;10;KUMASI;69.75
Sorghum;2011/10/30;109kg;2011;10;EJURA;70
Sorghum;2011/10/30;109kg;2011;10;OBUASI;95.75
Sorghum;2011/10/30;109kg;2011;10;SUNYANI;85
Sorghum;2011/10/30;109kg;2011;10;TECHIMAN;80
Sorghum;2011/10/30;109kg;2011;10;HO;98
Sorghum;2011/10/30;109kg;2011;10;TAMALE;80
Sorghum;2011/10/30;109kg;2011;10;BOLGATANGA;65
Sorghum;2011/10/30;109kg;2011;10;WA;77
Cowpea;2011/10/30;109kg;2011;10;ACCRA;162.75
Cowpea;2011/10/30;109kg;2011;10;TEMA;150
Cowpea;2011/10/30;109kg;2011;10;SEKONDI/TAKORADI;160
Cowpea;2011/10/30;109kg;2011;10;KOFORIDUA;160
Cowpea;2011/10/30;109kg;2011;10;CAPE COAST;150
Cowpea;2011/10/30;109kg;2011;10;MANKESSIM;138.75
Cowpea;2011/10/30;109kg;2011;10;KUMASI;101.25
Cowpea;2011/10/30;109kg;2011;10;EJURA;160
Cowpea;2011/10/30;109kg;2011;10;OBUASI;190
Cowpea;2011/10/30;109kg;2011;10;SUNYANI;130
Cowpea;2011/10/30;109kg;2011;10;TECHIMAN;112.5
Cowpea;2011/10/30;109kg;2011;10;HO;193.25
Cowpea;2011/10/30;109kg;2011;10;TAMALE;130
Cowpea;2011/10/30;109kg;2011;10;BOLGATANGA;NA
Cowpea;2011/10/30;109kg;2011;10;WA;120.25
Maize;2011/11/30;100 KG;2011;11;ACCRA;70.25
Maize;2011/11/30;100 KG;2011;11;TEMA;79
Maize;2011/11/30;100 KG;2011;11;SEKONDI/TAKORADI;81.25
Maize;2011/11/30;100 KG;2011;11;KOFORIDUA;92
Maize;2011/11/30;100 KG;2011;11;CAPE COAST;83.25
Maize;2011/11/30;100 KG;2011;11;MANKESSIM;81.25
Maize;2011/11/30;100 KG;2011;11;KUMASI;75.25
Maize;2011/11/30;100 KG;2011;11;EJURA;73.25
Maize;2011/11/30;100 KG;2011;11;OBUASI;93
Maize;2011/11/30;100 KG;2011;11;SUNYANI;58
Maize;2011/11/30;100 KG;2011;11;TECHIMAN;54.25
Maize;2011/11/30;100 KG;2011;11;HO;68.5
Maize;2011/11/30;100 KG;2011;11;TAMALE;48
Maize;2011/11/30;100 KG;2011;11;BOLGATANGA;53.75
Maize;2011/11/30;100 KG;2011;11;WA;55.25
Millet;2011/11/30;93 KG;2011;11;ACCRA;85.5
Millet;2011/11/30;93 KG;2011;11;TEMA;90
Millet;2011/11/30;93 KG;2011;11;SEKONDI/TAKORADI;103.75
Millet;2011/11/30;93 KG;2011;11;KOFORIDUA;90
Millet;2011/11/30;93 KG;2011;11;CAPE COAST;102.5
Millet;2011/11/30;93 KG;2011;11;MANKESSIM;92.75
Millet;2011/11/30;93 KG;2011;11;KUMASI;79.5
Millet;2011/11/30;93 KG;2011;11;EJURA;81.25
Millet;2011/11/30;93 KG;2011;11;OBUASI;100
Millet;2011/11/30;93 KG;2011;11;SUNYANI;75
Millet;2011/11/30;93 KG;2011;11;TECHIMAN;77.5
Millet;2011/11/30;93 KG;2011;11;HO;91.75
Millet;2011/11/30;93 KG;2011;11;TAMALE;78
Millet;2011/11/30;93 KG;2011;11;BOLGATANGA;70
Millet;2011/11/30;93 KG;2011;11;WA;78.5
Sorghum;2011/11/30;109 KG;2011;11;ACCRA;85
Sorghum;2011/11/30;109 KG;2011;11;TEMA;100
Sorghum;2011/11/30;109 KG;2011;11;SEKONDI/TAKORADI;95
Sorghum;2011/11/30;109 KG;2011;11;KOFORIDUA;90
Sorghum;2011/11/30;109 KG;2011;11;CAPE COAST;105
Sorghum;2011/11/30;109 KG;2011;11;MANKESSIM;135
Sorghum;2011/11/30;109 KG;2011;11;KUMASI;78.75
Sorghum;2011/11/30;109 KG;2011;11;EJURA;82.5
Sorghum;2011/11/30;109 KG;2011;11;OBUASI;97.75
Sorghum;2011/11/30;109 KG;2011;11;SUNYANI;90
Sorghum;2011/11/30;109 KG;2011;11;TECHIMAN;93.33
Sorghum;2011/11/30;109 KG;2011;11;HO;103.25
Sorghum;2011/11/30;109 KG;2011;11;TAMALE;80
Sorghum;2011/11/30;109 KG;2011;11;BOLGATANGA;55
Sorghum;2011/11/30;109 KG;2011;11;WA;83.5
Cowpea;2011/11/30;109 KG;2011;11;ACCRA;164.25
Cowpea;2011/11/30;109 KG;2011;11;TEMA;150
Cowpea;2011/11/30;109 KG;2011;11;SEKONDI/TAKORADI;180
Cowpea;2011/11/30;109 KG;2011;11;KOFORIDUA;165
Cowpea;2011/11/30;109 KG;2011;11;CAPE COAST;150
Cowpea;2011/11/30;109 KG;2011;11;MANKESSIM;150
Cowpea;2011/11/30;109 KG;2011;11;KUMASI;107.5
Cowpea;2011/11/30;109 KG;2011;11;EJURA;155
Cowpea;2011/11/30;109 KG;2011;11;OBUASI;183.75
Cowpea;2011/11/30;109 KG;2011;11;SUNYANI;140
Cowpea;2011/11/30;109 KG;2011;11;TECHIMAN;125
Cowpea;2011/11/30;109 KG;2011;11;HO;196
Cowpea;2011/11/30;109 KG;2011;11;TAMALE;150
Cowpea;2011/11/30;109 KG;2011;11;BOLGATANGA;NA
Cowpea;2011/11/30;109 KG;2011;11;WA;124.25
Maize;2011/12/30;100kg;2011;12;ACCRA;89
Maize;2011/12/30;100kg;2011;12;TEMA;100
Maize;2011/12/30;100kg;2011;12;SEKONDI/TAKORADI;96.25
Maize;2011/12/30;100kg;2011;12;KOFORIDUA;112.5
Maize;2011/12/30;100kg;2011;12;CAPE COAST;95.75
Maize;2011/12/30;100kg;2011;12;MANKESSIM;96.75
Maize;2011/12/30;100kg;2011;12;KUMASI;101.25
Maize;2011/12/30;100kg;2011;12;EJURA;74.75
Maize;2011/12/30;100kg;2011;12;OBUASI;127.5
Maize;2011/12/30;100kg;2011;12;SUNYANI;75
Maize;2011/12/30;100kg;2011;12;TECHIMAN;68
Maize;2011/12/30;100kg;2011;12;HO;84.5
Maize;2011/12/30;100kg;2011;12;TAMALE;57
Maize;2011/12/30;100kg;2011;12;BOLGATANGA;68.5
Maize;2011/12/30;100kg;2011;12;WA;56.25
